Diet,Category,CO2_share_pct,Mass_share_pct
Amsterdam Goal (70:30),Oils (Plant-based),2.975744757541403,1.3003901170351104
Amsterdam Goal (70:30),Condiments,0.636911112977366,0.9102730819245773
EAT-Lancet (Planetary),Red Meat,5.0387769165280405,0.8679479231246126
EAT-Lancet (Planetary),Poultry,2.0624440539266393,1.7978921264724117
EAT-Lancet (Planetary),Dairy (Milk & Milkproducts),14.288615576398206,15.499070055796652
EAT-Lancet (Planetary),Cheese & Eggs,1.1556798578037202,0.805951642901426
EAT-Lancet (Planetary),Fish,3.5258936599680615,1.735895846249225
EAT-Lancet (Planetary),Plant Protein,11.098540521720404,7.749535027898326
EAT-Lancet (Planetary),Staples,21.137004516247607,29.26224426534408
EAT-Lancet (Planetary),Rice,4.6920078222755945,3.7197768133911966
EAT-Lancet (Planetary),Veg & Fruit,25.4188806014248,30.998140111593305
EAT-Lancet (Planetary),Ultra-Processed,6.173130002577791,2.7898326100433977
EAT-Lancet (Planetary),Soups,1.445730936382,1.2399256044637323
EAT-Lancet (Planetary),Beverages & Additions,0.46045850512981573,1.3639181649101055
EAT-Lancet (Planetary),Fats (Butter),0.28879235021927585,0.24798512089274644
EAT-Lancet (Planetary),Oils (Plant-based),2.6512620620171474,1.115933044017359
EAT-Lancet (Planetary),Condiments,0.5627826173808859,0.805951642901426
Schijf van 5 (Guideline),Red Meat,18.372842611580026,3.1323877068557917
Schijf van 5 (Guideline),Poultry,1.4777320041089077,1.4775413711583925
Schijf van 5 (Guideline),Dairy (Milk & Milkproducts),11.875766331738918,14.775413711583923
Schijf van 5 (Guideline),Cheese & Eggs,4.591308111266801,3.546099290780142
Schijf van 5 (Guideline),Fish,2.6165116877523924,1.4775413711583925
Schijf van 5 (Guideline),Plant Protein,5.563090258377929,4.432624113475177
Schijf van 5 (Guideline),Staples,19.380160913241028,30.141843971631204
Schijf van 5 (Guideline),Rice,2.599794138025793,2.3640661938534278
Schijf van 5 (Guideline),Veg & Fruit,18.745923312725505,26.595744680851062
Schijf van 5 (Guideline),Ultra-Processed,8.037262861890918,5.319148936170213
Schijf van 5 (Guideline),Soups,1.5019967021331468,1.4775413711583925
Schijf van 5 (Guideline),Beverages & Additions,0.6441164540809232,2.068557919621749
Schijf van 5 (Guideline),Fats (Butter),0.9257138818638279,0.7683215130023641
Schijf van 5 (Guideline),Oils (Plant-based),3.060494847606726,1.4775413711583925
Schijf van 5 (Guideline),Condiments,0.6072858836071603,0.9456264775413712
Mediterranean Diet,Red Meat,13.2854719194413,2.239245727754861
Mediterranean Diet,Poultry,1.256699139109674,1.1785503830288746
Mediterranean Diet,Dairy (Milk & Milkproducts),10.099439738644277,11.785503830288745
Mediterranean Diet,Cheese & Eggs,3.8961558835725993,2.828520919269299
Mediterranean Diet,Fish,3.8940037561414074,2.0624631703005303
Mediterranean Diet,Plant Protein,7.563457072993511,5.892751915144372
Mediterranean Diet,Staples,20.701792692184295,30.347672362993517
Mediterranean Diet,Rice,3.109117491186878,2.6517383618149677
Mediterranean Diet,Veg & Fruit,23.185555202641815,30.642309958750737
Mediterranean Diet,Ultra-Processed,5.099736306331959,2.946375957572186
Mediterranean Diet,Soups,1.916001640285091,1.7678255745433118
Mediterranean Diet,Beverages & Additions,0.8909752431986354,2.53388332351208
Mediterranean Diet,Fats (Butter),0.640444477997177,0.5303476723629935
Mediterranean Diet,Oils (Plant-based),3.904078577383415,1.7678255745433118
Mediterranean Diet,Condiments,0.5570708588879514,0.8249852681202121
